project_id,state_id,due_date,state_entered_timestamp,state_completed_timestamp,days_to_complete,late,days_late,achieved
1790,1,2021-07-20,2021-07-16,2021-07-26,10,True,6,True
1790,2,2021-07-26,2021-07-26,2021-08-06,11,True,11,True
1790,3,2021-08-05,2021-08-06,2021-08-09,3,True,4,True
1790,4,2021-08-16,2021-08-09,,,True,8,False
1790,5,2021-08-19,,,,True,5,False
1791,1,2021-02-07,2021-02-06,2021-02-13,7,True,6,True
1791,2,2021-02-16,2021-02-13,2021-02-25,12,True,9,True
1791,3,2021-02-23,2021-02-25,2021-03-09,12,True,14,True
1791,4,2021-03-07,2021-03-09,,,True,170,False
1791,5,2021-03-19,,,,True,158,False
1792,1,2021-06-24,2021-06-24,2021-07-02,8,True,8,True
1792,2,2021-07-04,2021-07-02,2021-07-08,6,True,4,True
1792,3,2021-07-12,2021-07-08,2021-07-12,4,False,,True
1792,4,2021-07-18,2021-07-12,,,True,37,False
1792,5,2021-07-22,,,,True,33,False
1793,1,2021-01-28,2021-01-21,2021-01-30,9,True,2,True
1793,2,2021-01-31,2021-01-30,2021-02-03,4,True,3,True
1793,3,2021-02-09,2021-02-03,2021-02-11,8,True,2,True
1793,4,2021-02-13,2021-02-11,,,True,192,False
1793,5,2021-02-21,,,,True,184,False
1794,1,2021-04-03,2021-03-28,2021-04-02,5,False,,True
1794,2,2021-04-07,2021-04-02,2021-04-10,8,True,3,True
1794,3,2021-04-12,2021-04-10,2021-04-17,7,True,5,True
1794,4,2021-04-20,2021-04-17,,,True,126,False
1794,5,2021-04-27,,,,True,119,False
1795,1,2021-08-27,2021-08-21,,,False,,False
1795,2,2021-08-31,,,,False,,False
1796,1,2021-02-14,2021-02-12,2021-02-21,9,True,7,True
1796,2,2021-02-22,2021-02-21,2021-02-26,5,True,4,True
1796,3,2021-03-03,2021-02-26,2021-03-03,5,False,,True
1796,4,2021-03-08,2021-03-03,,,True,169,False
1796,5,2021-03-13,,,,True,164,False
1797,1,2021-04-07,2021-04-04,2021-04-10,6,True,3,True
1797,2,2021-04-14,2021-04-10,2021-04-16,6,True,2,True
1797,3,2021-04-20,2021-04-16,2021-04-23,7,True,3,True
1797,4,2021-04-26,2021-04-23,,,True,120,False
1797,5,2021-05-03,,,,True,113,False
1798,1,2021-01-12,2021-01-13,2021-01-20,7,True,8,True
1798,2,2021-01-23,2021-01-20,2021-01-31,11,True,8,True
1798,3,2021-01-30,2021-01-31,2021-02-04,4,True,5,True
1798,4,2021-02-10,2021-02-04,,,True,195,False
1798,5,2021-02-14,,,,True,191,False
1799,1,2021-06-23,2021-06-16,2021-06-22,6,False,,True
1799,2,2021-06-26,2021-06-22,2021-06-27,5,True,1,True
1799,3,2021-07-02,2021-06-27,2021-07-09,12,True,7,True
1799,4,2021-07-07,2021-07-09,,,True,48,False
1799,5,2021-07-19,,,,True,36,False
1800,1,2021-01-17,2021-01-12,2021-01-22,10,True,5,True
1800,2,2021-01-22,2021-01-22,2021-01-31,9,True,9,True
1800,3,2021-02-01,2021-01-31,2021-02-10,10,True,9,True
1800,4,2021-02-10,2021-02-10,,,True,195,False
1800,5,2021-02-20,,,,True,185,False
1801,1,2021-05-08,2021-05-06,2021-05-17,11,True,9,True
1801,2,2021-05-16,2021-05-17,2021-05-27,10,True,11,True
1801,3,2021-05-27,2021-05-27,2021-06-06,10,True,10,True
1801,4,2021-06-06,2021-06-06,,,True,79,False
1801,5,2021-06-16,,,,True,69,False
1802,1,2021-03-21,2021-03-15,2021-03-24,9,True,3,True
1802,2,2021-03-25,2021-03-24,2021-03-30,6,True,5,True
1802,3,2021-04-03,2021-03-30,2021-04-03,4,False,,True
1802,4,2021-04-09,2021-04-03,,,True,137,False
1802,5,2021-04-13,,,,True,133,False
1803,1,2021-04-10,2021-04-04,2021-04-13,9,True,3,True
1803,2,2021-04-14,2021-04-13,2021-04-22,9,True,8,True
1803,3,2021-04-23,2021-04-22,2021-05-01,9,True,8,True
1803,4,2021-05-02,2021-05-01,,,True,114,False
1803,5,2021-05-11,,,,True,105,False
1804,1,2021-04-08,2021-04-08,2021-04-11,3,True,3,True
1804,2,2021-04-18,2021-04-11,2021-04-19,8,True,1,True
1804,3,2021-04-21,2021-04-19,2021-04-30,11,True,9,True
1804,4,2021-04-29,2021-04-30,,,True,117,False
1804,5,2021-05-10,,,,True,106,False
1805,1,2021-03-30,2021-03-27,2021-04-08,12,True,9,True
1805,2,2021-04-06,2021-04-08,2021-04-11,3,True,5,True
1805,3,2021-04-18,2021-04-11,2021-04-16,5,False,,True
1805,4,2021-04-21,2021-04-16,,,True,125,False
1805,5,2021-04-26,,,,True,120,False
1806,1,2021-08-17,2021-08-12,2021-08-23,11,True,6,True
1806,2,2021-08-22,2021-08-23,,,True,2,False
1806,3,2021-09-02,,,,False,,False
1807,1,2021-04-03,2021-04-02,2021-04-14,12,True,11,True
1807,2,2021-04-12,2021-04-14,2021-04-21,7,True,9,True
1807,3,2021-04-24,2021-04-21,2021-04-30,9,True,6,True
1807,4,2021-05-01,2021-04-30,,,True,115,False
1807,5,2021-05-10,,,,True,106,False
1808,1,2021-03-02,2021-02-28,2021-03-10,10,True,8,True
1808,2,2021-03-10,2021-03-10,2021-03-18,8,True,8,True
1808,3,2021-03-20,2021-03-18,2021-03-23,5,True,3,True
1808,4,2021-03-28,2021-03-23,,,True,149,False
1808,5,2021-04-02,,,,True,144,False
1809,1,2021-08-21,2021-08-18,2021-08-23,5,True,2,True
1809,2,2021-08-28,2021-08-23,,,False,,False
1809,3,2021-09-02,,,,False,,False
1810,1,2021-03-09,2021-03-10,2021-03-22,12,True,13,True
1810,2,2021-03-20,2021-03-22,2021-03-31,9,True,11,True
1810,3,2021-04-01,2021-03-31,2021-04-04,4,True,3,True
1810,4,2021-04-10,2021-04-04,,,True,136,False
1810,5,2021-04-14,,,,True,132,False
1811,1,2021-08-12,2021-08-12,2021-08-22,10,True,10,True
1811,2,2021-08-22,2021-08-22,,,True,2,False
1811,3,2021-09-01,,,,False,,False
1812,1,2021-06-30,2021-06-29,2021-07-03,4,True,3,True
1812,2,2021-07-09,2021-07-03,2021-07-06,3,False,,True
1812,3,2021-07-13,2021-07-06,2021-07-12,6,False,,True
1812,4,2021-07-16,2021-07-12,,,True,39,False
1812,5,2021-07-22,,,,True,33,False
1813,1,2021-01-12,2021-01-08,2021-01-20,12,True,8,True
1813,2,2021-01-18,2021-01-20,2021-01-25,5,True,7,True
1813,3,2021-01-30,2021-01-25,2021-01-30,5,False,,True
1813,4,2021-02-04,2021-01-30,,,True,201,False
1813,5,2021-02-09,,,,True,196,False
1814,1,2021-02-23,2021-02-19,2021-02-28,9,True,5,True
1814,2,2021-03-01,2021-02-28,2021-03-12,12,True,11,True
1814,3,2021-03-10,2021-03-12,2021-03-23,11,True,13,True
1814,4,2021-03-22,2021-03-23,,,True,155,False
1814,5,2021-04-02,,,,True,144,False
1815,1,2021-08-31,,,,False,,False
1816,1,2021-01-15,2021-01-08,2021-01-20,12,True,5,True
1816,2,2021-01-18,2021-01-20,2021-01-25,5,True,7,True
1816,3,2021-01-30,2021-01-25,2021-02-01,7,True,2,True
1816,4,2021-02-04,2021-02-01,,,True,201,False
1816,5,2021-02-11,,,,True,194,False
1817,1,2021-03-20,2021-03-22,2021-03-31,9,True,11,True
1817,2,2021-04-01,2021-03-31,2021-04-06,6,True,5,True
1817,3,2021-04-10,2021-04-06,2021-04-10,4,False,,True
1817,4,2021-04-16,2021-04-10,,,True,130,False
1817,5,2021-04-20,,,,True,126,False
1818,1,2021-01-16,2021-01-13,2021-01-19,6,True,3,True
1818,2,2021-01-23,2021-01-19,2021-01-30,11,True,7,True
1818,3,2021-01-29,2021-01-30,2021-02-10,11,True,12,True
1818,4,2021-02-09,2021-02-10,,,True,196,False
1818,5,2021-02-20,,,,True,185,False
1819,1,2021-06-30,2021-06-28,2021-07-09,11,True,9,True
1819,2,2021-07-08,2021-07-09,2021-07-13,4,True,5,True
1819,3,2021-07-19,2021-07-13,2021-07-24,11,True,5,True
1819,4,2021-07-23,2021-07-24,,,True,32,False
1819,5,2021-08-03,,,,True,21,False
1820,1,2021-03-10,2021-03-12,2021-03-23,11,True,13,True
1820,2,2021-03-22,2021-03-23,2021-03-27,4,True,5,True
1820,3,2021-04-02,2021-03-27,2021-04-06,10,True,4,True
1820,4,2021-04-06,2021-04-06,,,True,140,False
1820,5,2021-04-16,,,,True,130,False
1821,1,2021-05-13,2021-05-14,2021-05-26,12,True,13,True
1821,2,2021-05-24,2021-05-26,2021-06-07,12,True,14,True
1821,3,2021-06-05,2021-06-07,2021-06-17,10,True,12,True
1821,4,2021-06-17,2021-06-17,,,True,68,False
1821,5,2021-06-27,,,,True,58,False
1822,1,2021-06-07,2021-06-07,2021-06-13,6,True,6,True
1822,2,2021-06-17,2021-06-13,2021-06-25,12,True,8,True
1822,3,2021-06-23,2021-06-25,2021-06-29,4,True,6,True
1822,4,2021-07-05,2021-06-29,,,True,50,False
1822,5,2021-07-09,,,,True,46,False
1823,1,2021-05-31,2021-05-24,2021-06-05,12,True,5,True
1823,2,2021-06-03,2021-06-05,2021-06-08,3,True,5,True
1823,3,2021-06-15,2021-06-08,2021-06-11,3,False,,True
1823,4,2021-06-18,2021-06-11,,,True,67,False
1823,5,2021-06-21,,,,True,64,False
1824,1,2021-06-14,2021-06-13,2021-06-23,10,True,9,True
1824,2,2021-06-23,2021-06-23,2021-06-29,6,True,6,True
1824,3,2021-07-03,2021-06-29,2021-07-02,3,False,,True
1824,4,2021-07-09,2021-07-02,,,True,46,False
1824,5,2021-07-12,,,,True,43,False
1825,1,2021-01-12,2021-01-11,2021-01-23,12,True,11,True
1825,2,2021-01-21,2021-01-23,2021-01-29,6,True,8,True
1825,3,2021-02-02,2021-01-29,2021-02-08,10,True,6,True
1825,4,2021-02-08,2021-02-08,,,True,197,False
1825,5,2021-02-18,,,,True,187,False
1826,1,2021-08-09,2021-08-03,2021-08-15,12,True,6,True
1826,2,2021-08-13,2021-08-15,2021-08-19,4,True,6,True
1826,3,2021-08-25,2021-08-19,,,False,,False
1826,4,2021-08-29,,,,False,,False
1827,1,2021-08-22,2021-08-24,,,True,2,False
1827,2,2021-09-03,,,,False,,False
1828,1,2021-02-12,2021-02-09,2021-02-15,6,True,3,True
1828,2,2021-02-19,2021-02-15,2021-02-18,3,False,,True
1828,3,2021-02-25,2021-02-18,2021-02-23,5,False,,True
1828,4,2021-02-28,2021-02-23,,,True,177,False
1828,5,2021-03-05,,,,True,172,False
1829,1,2021-05-31,2021-05-27,2021-06-04,8,True,4,True
1829,2,2021-06-06,2021-06-04,2021-06-07,3,True,1,True
1829,3,2021-06-14,2021-06-07,2021-06-12,5,False,,True
1829,4,2021-06-17,2021-06-12,,,True,68,False
1829,5,2021-06-22,,,,True,63,False
1830,1,2021-05-07,2021-05-06,2021-05-10,4,True,3,True
1830,2,2021-05-16,2021-05-10,2021-05-19,9,True,3,True
1830,3,2021-05-20,2021-05-19,2021-05-26,7,True,6,True
1830,4,2021-05-29,2021-05-26,,,True,87,False
1830,5,2021-06-05,,,,True,80,False
1831,1,2021-03-21,2021-03-17,2021-03-22,5,True,1,True
1831,2,2021-03-27,2021-03-22,2021-03-31,9,True,4,True
1831,3,2021-04-01,2021-03-31,2021-04-12,12,True,11,True
1831,4,2021-04-10,2021-04-12,,,True,136,False
1831,5,2021-04-22,,,,True,124,False
1832,1,2021-04-03,2021-03-30,2021-04-10,11,True,7,True
1832,2,2021-04-09,2021-04-10,2021-04-13,3,True,4,True
1832,3,2021-04-20,2021-04-13,2021-04-21,8,True,1,True
1832,4,2021-04-23,2021-04-21,,,True,123,False
1832,5,2021-05-01,,,,True,115,False
1833,1,2021-04-26,2021-04-19,2021-04-25,6,False,,True
1833,2,2021-04-29,2021-04-25,2021-04-29,4,False,,True
1833,3,2021-05-05,2021-04-29,2021-05-07,8,True,2,True
1833,4,2021-05-09,2021-05-07,,,True,107,False
1833,5,2021-05-17,,,,True,99,False
1834,1,2021-05-16,2021-05-17,2021-05-21,4,True,5,True
1834,2,2021-05-27,2021-05-21,2021-06-01,11,True,5,True
1834,3,2021-05-31,2021-06-01,2021-06-05,4,True,5,True
1834,4,2021-06-11,2021-06-05,,,True,74,False
1834,5,2021-06-15,,,,True,70,False
1835,1,2021-05-24,2021-05-22,2021-06-01,10,True,8,True
1835,2,2021-06-01,2021-06-01,2021-06-04,3,True,3,True
1835,3,2021-06-11,2021-06-04,2021-06-09,5,False,,True
1835,4,2021-06-14,2021-06-09,,,True,71,False
1835,5,2021-06-19,,,,True,66,False
1836,1,2021-02-25,2021-02-25,2021-03-03,6,True,6,True
1836,2,2021-03-07,2021-03-03,2021-03-13,10,True,6,True
1836,3,2021-03-13,2021-03-13,2021-03-18,5,True,5,True
1836,4,2021-03-23,2021-03-18,,,True,154,False
1836,5,2021-03-28,,,,True,149,False
1837,1,2021-03-28,2021-03-29,2021-04-01,3,True,4,True
1837,2,2021-04-08,2021-04-01,2021-04-11,10,True,3,True
1837,3,2021-04-11,2021-04-11,2021-04-16,5,True,5,True
1837,4,2021-04-21,2021-04-16,,,True,125,False
1837,5,2021-04-26,,,,True,120,False
1838,1,2021-08-16,2021-08-16,2021-08-20,4,True,4,True
1838,2,2021-08-26,2021-08-20,,,False,,False
1838,3,2021-08-30,,,,False,,False
1839,1,2021-04-19,2021-04-21,2021-04-25,4,True,6,True
1839,2,2021-05-01,2021-04-25,2021-05-01,6,False,,True
1839,3,2021-05-05,2021-05-01,2021-05-10,9,True,5,True
1839,4,2021-05-11,2021-05-10,,,True,105,False
1839,5,2021-05-20,,,,True,96,False
1840,1,2021-03-28,2021-03-25,2021-04-05,11,True,8,True
1840,2,2021-04-04,2021-04-05,2021-04-09,4,True,5,True
1840,3,2021-04-15,2021-04-09,2021-04-13,4,False,,True
1840,4,2021-04-19,2021-04-13,,,True,127,False
1840,5,2021-04-23,,,,True,123,False
1841,1,2021-04-29,2021-04-28,2021-05-04,6,True,5,True
1841,2,2021-05-08,2021-05-04,2021-05-09,5,True,1,True
1841,3,2021-05-14,2021-05-09,2021-05-17,8,True,3,True
1841,4,2021-05-19,2021-05-17,,,True,97,False
1841,5,2021-05-27,,,,True,89,False
1842,1,2021-08-30,2021-08-23,,,False,,False
1842,2,2021-09-02,,,,False,,False
1843,1,2021-07-06,2021-07-02,2021-07-10,8,True,4,True
1843,2,2021-07-12,2021-07-10,2021-07-14,4,True,2,True
1843,3,2021-07-20,2021-07-14,2021-07-19,5,False,,True
1843,4,2021-07-24,2021-07-19,,,True,31,False
1843,5,2021-07-29,,,,True,26,False
1844,1,2021-05-20,2021-05-19,2021-05-22,3,True,2,True
1844,2,2021-05-29,2021-05-22,2021-05-29,7,False,,True
1844,3,2021-06-01,2021-05-29,2021-06-01,3,False,,True
1844,4,2021-06-08,2021-06-01,,,True,77,False
1844,5,2021-06-11,,,,True,74,False
1845,1,2021-07-27,2021-07-29,2021-08-07,9,True,11,True
1845,2,2021-08-08,2021-08-07,2021-08-19,12,True,11,True
1845,3,2021-08-17,2021-08-19,2021-08-23,4,True,6,True
1845,4,2021-08-29,2021-08-23,,,False,,False
1845,5,2021-09-02,,,,False,,False
1846,1,2021-05-25,2021-05-26,2021-06-06,11,True,12,True
1846,2,2021-06-05,2021-06-06,2021-06-09,3,True,4,True
1846,3,2021-06-16,2021-06-09,2021-06-21,12,True,5,True
1846,4,2021-06-19,2021-06-21,,,True,66,False
1846,5,2021-07-01,,,,True,54,False
1847,1,2021-08-01,2021-07-26,2021-08-01,6,False,,True
1847,2,2021-08-05,2021-08-01,2021-08-05,4,False,,True
1847,3,2021-08-11,2021-08-05,2021-08-14,9,True,3,True
1847,4,2021-08-15,2021-08-14,,,True,9,False
1847,5,2021-08-24,,,,True,0,False
1848,1,2021-06-08,2021-06-10,2021-06-13,3,True,5,True
1848,2,2021-06-20,2021-06-13,2021-06-22,9,True,2,True
1848,3,2021-06-23,2021-06-22,2021-06-30,8,True,7,True
1848,4,2021-07-02,2021-06-30,,,True,53,False
1848,5,2021-07-10,,,,True,45,False
1849,1,2021-07-10,2021-07-09,2021-07-12,3,True,2,True
1849,2,2021-07-19,2021-07-12,2021-07-22,10,True,3,True
1849,3,2021-07-22,2021-07-22,2021-08-02,11,True,11,True
1849,4,2021-08-01,2021-08-02,,,True,23,False
1849,5,2021-08-12,,,,True,12,False
1850,1,2021-04-16,2021-04-16,2021-04-19,3,True,3,True
1850,2,2021-04-26,2021-04-19,2021-04-26,7,False,,True
1850,3,2021-04-29,2021-04-26,2021-04-29,3,False,,True
1850,4,2021-05-06,2021-04-29,,,True,110,False
1850,5,2021-05-09,,,,True,107,False
1851,1,2021-03-24,2021-03-20,2021-03-25,5,True,1,True
1851,2,2021-03-30,2021-03-25,2021-04-01,7,True,2,True
1851,3,2021-04-04,2021-04-01,2021-04-07,6,True,3,True
1851,4,2021-04-11,2021-04-07,,,True,135,False
1851,5,2021-04-17,,,,True,129,False
1852,1,2021-02-04,2021-01-31,2021-02-06,6,True,2,True
1852,2,2021-02-10,2021-02-06,2021-02-16,10,True,6,True
1852,3,2021-02-16,2021-02-16,2021-02-25,9,True,9,True
1852,4,2021-02-26,2021-02-25,,,True,179,False
1852,5,2021-03-07,,,,True,170,False
1853,1,2021-08-28,2021-08-21,,,False,,False
1853,2,2021-08-31,,,,False,,False
1854,1,2021-02-13,2021-02-08,2021-02-12,4,False,,True
1854,2,2021-02-18,2021-02-12,2021-02-17,5,False,,True
1854,3,2021-02-22,2021-02-17,2021-02-26,9,True,4,True
1854,4,2021-02-27,2021-02-26,,,True,178,False
1854,5,2021-03-08,,,,True,169,False
1855,1,2021-08-10,2021-08-11,2021-08-17,6,True,7,True
1855,2,2021-08-21,2021-08-17,,,True,3,False
1855,3,2021-08-27,,,,False,,False
1856,1,2021-08-04,2021-08-04,2021-08-10,6,True,6,True
1856,2,2021-08-14,2021-08-10,2021-08-16,6,True,2,True
1856,3,2021-08-20,2021-08-16,2021-08-20,4,False,,True
1856,4,2021-08-26,2021-08-20,,,False,,False
1856,5,2021-08-30,,,,False,,False
1857,1,2021-02-14,2021-02-16,2021-02-19,3,True,5,True
1857,2,2021-02-26,2021-02-19,2021-02-28,9,True,2,True
1857,3,2021-03-01,2021-02-28,2021-03-07,7,True,6,True
1857,4,2021-03-10,2021-03-07,,,True,167,False
1857,5,2021-03-17,,,,True,160,False
1858,1,2021-05-25,2021-05-26,2021-06-02,7,True,8,True
1858,2,2021-06-05,2021-06-02,2021-06-13,11,True,8,True
1858,3,2021-06-12,2021-06-13,2021-06-25,12,True,13,True
1858,4,2021-06-23,2021-06-25,,,True,62,False
1858,5,2021-07-05,,,,True,50,False
1859,1,2021-04-22,2021-04-19,2021-04-30,11,True,8,True
1859,2,2021-04-29,2021-04-30,2021-05-08,8,True,9,True
1859,3,2021-05-10,2021-05-08,2021-05-17,9,True,7,True
1859,4,2021-05-18,2021-05-17,,,True,98,False
1859,5,2021-05-27,,,,True,89,False
1860,1,2021-07-20,2021-07-22,2021-07-26,4,True,6,True
1860,2,2021-08-01,2021-07-26,2021-08-05,10,True,4,True
1860,3,2021-08-05,2021-08-05,2021-08-09,4,True,4,True
1860,4,2021-08-15,2021-08-09,,,True,9,False
1860,5,2021-08-19,,,,True,5,False
1861,1,2021-04-06,2021-04-04,2021-04-08,4,True,2,True
1861,2,2021-04-14,2021-04-08,2021-04-17,9,True,3,True
1861,3,2021-04-18,2021-04-17,2021-04-24,7,True,6,True
1861,4,2021-04-27,2021-04-24,,,True,119,False
1861,5,2021-05-04,,,,True,112,False
1862,1,2021-02-26,2021-02-23,2021-03-06,11,True,8,True
1862,2,2021-03-05,2021-03-06,2021-03-13,7,True,8,True
1862,3,2021-03-16,2021-03-13,2021-03-25,12,True,9,True
1862,4,2021-03-23,2021-03-25,,,True,154,False
1862,5,2021-04-04,,,,True,142,False
1863,1,2021-05-24,2021-05-21,2021-06-01,11,True,8,True
1863,2,2021-05-31,2021-06-01,2021-06-06,5,True,6,True
1863,3,2021-06-11,2021-06-06,2021-06-16,10,True,5,True
1863,4,2021-06-16,2021-06-16,,,True,69,False
1863,5,2021-06-26,,,,True,59,False
1864,1,2021-08-13,2021-08-12,2021-08-15,3,True,2,True
1864,2,2021-08-22,2021-08-15,2021-08-21,6,False,,True
1864,3,2021-08-25,2021-08-21,,,False,,False
1864,4,2021-08-31,,,,False,,False
1865,1,2021-06-09,2021-06-06,2021-06-10,4,True,1,True
1865,2,2021-06-16,2021-06-10,2021-06-22,12,True,6,True
1865,3,2021-06-20,2021-06-22,2021-07-02,10,True,12,True
1865,4,2021-07-02,2021-07-02,,,True,53,False
1865,5,2021-07-12,,,,True,43,False
1866,1,2021-07-07,2021-07-09,2021-07-16,7,True,9,True
1866,2,2021-07-19,2021-07-16,2021-07-20,4,True,1,True
1866,3,2021-07-26,2021-07-20,2021-07-28,8,True,2,True
1866,4,2021-07-30,2021-07-28,,,True,25,False
1866,5,2021-08-07,,,,True,17,False
1867,1,2021-02-22,2021-02-17,2021-02-26,9,True,4,True
1867,2,2021-02-27,2021-02-26,2021-03-06,8,True,7,True
1867,3,2021-03-08,2021-03-06,2021-03-14,8,True,6,True
1867,4,2021-03-16,2021-03-14,,,True,161,False
1867,5,2021-03-24,,,,True,153,False
1868,1,2021-01-30,2021-01-25,2021-02-02,8,True,3,True
1868,2,2021-02-04,2021-02-02,2021-02-10,8,True,6,True
1868,3,2021-02-12,2021-02-10,2021-02-19,9,True,7,True
1868,4,2021-02-20,2021-02-19,,,True,185,False
1868,5,2021-03-01,,,,True,176,False
1869,1,2021-04-13,2021-04-07,2021-04-19,12,True,6,True
1869,2,2021-04-17,2021-04-19,2021-05-01,12,True,14,True
1869,3,2021-04-29,2021-05-01,2021-05-09,8,True,10,True
1869,4,2021-05-11,2021-05-09,,,True,105,False
1869,5,2021-05-19,,,,True,97,False
1870,1,2021-04-08,2021-04-03,2021-04-13,10,True,5,True
1870,2,2021-04-13,2021-04-13,2021-04-17,4,True,4,True
1870,3,2021-04-23,2021-04-17,2021-04-29,12,True,6,True
1870,4,2021-04-27,2021-04-29,,,True,119,False
1870,5,2021-05-09,,,,True,107,False
1871,1,2021-08-13,2021-08-13,2021-08-18,5,True,5,True
1871,2,2021-08-23,2021-08-18,,,True,1,False
1871,3,2021-08-28,,,,False,,False
1872,1,2021-04-17,2021-04-17,2021-04-28,11,True,11,True
1872,2,2021-04-27,2021-04-28,2021-05-05,7,True,8,True
1872,3,2021-05-08,2021-05-05,2021-05-15,10,True,7,True
1872,4,2021-05-15,2021-05-15,,,True,101,False
1872,5,2021-05-25,,,,True,91,False
1873,1,2021-04-29,2021-04-27,2021-04-30,3,True,1,True
1873,2,2021-05-07,2021-04-30,2021-05-10,10,True,3,True
1873,3,2021-05-10,2021-05-10,2021-05-19,9,True,9,True
1873,4,2021-05-20,2021-05-19,,,True,96,False
1873,5,2021-05-29,,,,True,87,False
1874,1,2021-06-15,2021-06-12,2021-06-20,8,True,5,True
1874,2,2021-06-22,2021-06-20,2021-06-26,6,True,4,True
1874,3,2021-06-30,2021-06-26,2021-06-30,4,False,,True
1874,4,2021-07-06,2021-06-30,,,True,49,False
1874,5,2021-07-10,,,,True,45,False
1875,1,2021-02-12,2021-02-14,2021-02-23,9,True,11,True
1875,2,2021-02-24,2021-02-23,2021-02-26,3,True,2,True
1875,3,2021-03-05,2021-02-26,2021-03-08,10,True,3,True
1875,4,2021-03-08,2021-03-08,,,True,169,False
1875,5,2021-03-18,,,,True,159,False
1876,1,2021-07-18,2021-07-15,2021-07-23,8,True,5,True
1876,2,2021-07-25,2021-07-23,2021-08-02,10,True,8,True
1876,3,2021-08-02,2021-08-02,2021-08-06,4,True,4,True
1876,4,2021-08-12,2021-08-06,,,True,12,False
1876,5,2021-08-16,,,,True,8,False
1877,1,2021-07-27,2021-07-20,2021-07-28,8,True,1,True
1877,2,2021-07-30,2021-07-28,2021-08-04,7,True,5,True
1877,3,2021-08-07,2021-08-04,2021-08-13,9,True,6,True
1877,4,2021-08-14,2021-08-13,,,True,10,False
1877,5,2021-08-23,,,,True,1,False
1878,1,2021-03-11,2021-03-10,2021-03-16,6,True,5,True
1878,2,2021-03-20,2021-03-16,2021-03-28,12,True,8,True
1878,3,2021-03-26,2021-03-28,2021-04-01,4,True,6,True
1878,4,2021-04-07,2021-04-01,,,True,139,False
1878,5,2021-04-11,,,,True,135,False
1879,1,2021-02-05,2021-02-02,2021-02-14,12,True,9,True
1879,2,2021-02-12,2021-02-14,2021-02-17,3,True,5,True
1879,3,2021-02-24,2021-02-17,2021-02-26,9,True,2,True
1879,4,2021-02-27,2021-02-26,,,True,178,False
1879,5,2021-03-08,,,,True,169,False
1880,1,2021-07-11,2021-07-09,2021-07-18,9,True,7,True
1880,2,2021-07-19,2021-07-18,2021-07-23,5,True,4,True
1880,3,2021-07-28,2021-07-23,2021-07-31,8,True,3,True
1880,4,2021-08-02,2021-07-31,,,True,22,False
1880,5,2021-08-10,,,,True,14,False
1881,1,2021-06-14,2021-06-16,2021-06-20,4,True,6,True
1881,2,2021-06-26,2021-06-20,2021-07-01,11,True,5,True
1881,3,2021-06-30,2021-07-01,2021-07-10,9,True,10,True
1881,4,2021-07-11,2021-07-10,,,True,44,False
1881,5,2021-07-20,,,,True,35,False
1882,1,2021-03-18,2021-03-16,2021-03-20,4,True,2,True
1882,2,2021-03-26,2021-03-20,2021-04-01,12,True,6,True
1882,3,2021-03-30,2021-04-01,2021-04-06,5,True,7,True
1882,4,2021-04-11,2021-04-06,,,True,135,False
1882,5,2021-04-16,,,,True,130,False
1883,1,2021-08-22,2021-08-18,2021-08-24,6,True,2,True
1883,2,2021-08-28,2021-08-24,,,False,,False
1883,3,2021-09-03,,,,False,,False
1884,1,2021-05-05,2021-04-30,2021-05-03,3,False,,True
1884,2,2021-05-10,2021-05-03,2021-05-15,12,True,5,True
1884,3,2021-05-13,2021-05-15,2021-05-20,5,True,7,True
1884,4,2021-05-25,2021-05-20,,,True,91,False
1884,5,2021-05-30,,,,True,86,False
1885,1,2021-08-03,2021-07-27,2021-08-03,7,False,,True
1885,2,2021-08-06,2021-08-03,2021-08-09,6,True,3,True
1885,3,2021-08-13,2021-08-09,2021-08-14,5,True,1,True
1885,4,2021-08-19,2021-08-14,,,True,5,False
1885,5,2021-08-24,,,,True,0,False
1886,1,2021-05-28,2021-05-26,2021-06-05,10,True,8,True
1886,2,2021-06-05,2021-06-05,2021-06-17,12,True,12,True
1886,3,2021-06-15,2021-06-17,2021-06-21,4,True,6,True
1886,4,2021-06-27,2021-06-21,,,True,58,False
1886,5,2021-07-01,,,,True,54,False
1887,1,2021-06-09,2021-06-07,2021-06-10,3,True,1,True
1887,2,2021-06-17,2021-06-10,2021-06-13,3,False,,True
1887,3,2021-06-20,2021-06-13,2021-06-21,8,True,1,True
1887,4,2021-06-23,2021-06-21,,,True,62,False
1887,5,2021-07-01,,,,True,54,False
1888,1,2021-02-06,2021-02-05,2021-02-15,10,True,9,True
1888,2,2021-02-15,2021-02-15,2021-02-24,9,True,9,True
